Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks
Method,cs.MA,,2018-11-13,11,2018,,Distributed Cooperative Spectrum Sharing in UAV Networks Using Multi-Agent Reinforcement Learning,,http://arxiv.org/abs/1811.05053v1,"In this paper, we develop a distributed mechanism for spectrum sharing among a network of unmanned aerial vehicles (UAV) and licensed terrestrial networks. This method can provide a practical solution for situations where the UAV network may need external spectrum when dealing with congested spectrum or need to change its operating frequency due to security threats. Here we study a scenario where the UAV network performs a remote sensing mission. In this model, the UAVs are categorized into two clusters of relaying and sensing UAVs. The relay UAVs provide a relaying service for a licensed network to obtain spectrum access for the rest of UAVs that perform the sensing task. We develop a distributed mechanism in which the UAVs locally decide whether they need to participate in relaying or sensing considering the fact that communications among UAVs may not be feasible or reliable. The UAVs learn the optimal task allocation using a distributed reinforcement learning algorithm. Convergence of the algorithm is discussed and simulation results are presented for different scenarios to verify the convergence.",,"16 Pages, 8 Figures","@article{shamsoshoara2018distributed,
  title={Distributed Cooperative Spectrum Sharing in UAV Networks Using Multi-Agent Reinforcement Learning},
  author={Alireza Shamsoshoara and Mehrdad Khaledi and Fatemeh Afghah and Abolfazl Razi and Jonathan Ashdown},
  journal={arXiv preprint arXiv:1811.05053v1},
  year={2018},
  url={http://arxiv.org/abs/1811.05053v1}
}","Alireza Shamsoshoara, Mehrdad Khaledi, Fatemeh Afghah, Abolfazl Razi, Jonathan Ashdown",
Method,Computer Vision,,2018-12-19,12,2018,,"Mini-Unmanned Aerial Vehicle-Based Remote Sensing: Techniques, Applications, and Prospects",,http://arxiv.org/abs/1812.07770v3,"The past few decades have witnessed the great progress of unmanned aircraft vehicles (UAVs) in civilian fields, especially in photogrammetry and remote sensing. In contrast with the platforms of manned aircraft and satellite, the UAV platform holds many promising characteristics: flexibility, efficiency, high-spatial/temporal resolution, low cost, easy operation, etc., which make it an effective complement to other remote-sensing platforms and a cost-effective means for remote sensing. Considering the popularity and expansion of UAV-based remote sensing in recent years, this paper provides a systematic survey on the recent advances and future prospectives of UAVs in the remote-sensing community. Specifically, the main challenges and key technologies of remote-sensing data processing based on UAVs are discussed and summarized firstly. Then, we provide an overview of the widespread applications of UAVs in remote sensing. Finally, some prospects for future work are discussed. We hope this paper will provide remote-sensing researchers an overall picture of recent UAV-based remote sensing developments and help guide the further research on this topic.",,,"@article{xiang2018miniunmanned,
  title={Mini-Unmanned Aerial Vehicle-Based Remote Sensing: Techniques, Applications, and Prospects},
  author={Tian-Zhu Xiang and Gui-Song Xia and Liangpei Zhang},
  journal={arXiv preprint arXiv:1812.07770v3},
  year={2018},
  url={http://arxiv.org/abs/1812.07770v3}
}","Tian-Zhu Xiang, Gui-Song Xia, Liangpei Zhang",
Method,Computer Vision,,2019-03-07,3,2019,,Robust Semantic Segmentation By Dense Fusion Network On Blurred VHR Remote Sensing Images,,http://arxiv.org/abs/1903.02702v2,"Robust semantic segmentation of VHR remote sensing images from UAV sensors is critical for earth observation, land use, land cover or mapping applications. Several factors such as shadows, weather disruption and camera shakes making this problem highly challenging, especially only using RGB images. In this paper, we propose the use of multi-modality data including NIR, RGB and DSM to increase robustness of segmentation in blurred or partially damaged VHR remote sensing images. By proposing a cascaded dense encoder-decoder network and the SELayer based fusion and assembling techniques, the proposed RobustDenseNet achieves steady performance when the image quality is decreasing, compared with the state-of-the-art semantic segmentation model.",,Submitted to BigDIA 2020,"@article{peng2019robust,
  title={Robust Semantic Segmentation By Dense Fusion Network On Blurred VHR Remote Sensing Images},
  author={Yi Peng and Shihao Sun and Zheng Wang and Yining Pan and Ruirui Li},
  journal={arXiv preprint arXiv:1903.02702v2},
  year={2019},
  url={http://arxiv.org/abs/1903.02702v2}
}","Yi Peng, Shihao Sun, Zheng Wang, Yining Pan, Ruirui Li",SEG;3D
Method,Computer Vision,Neural and Evolutionary Computing; Image and Video Processing,2019-07-22,7,2019,,An Efficient Target Detection and Recognition Method in Aerial Remote-sensing Images Based on Multiangle Regions-of-Interest,,http://arxiv.org/abs/1907.09320v2,"Recently, deep learning technology have been extensively used in the field of image recognition. However, its main application is the recognition and detection of ordinary pictures and common scenes. It is challenging to effectively and expediently analyze remote-sensing images obtained by the image acquisition systems on unmanned aerial vehicles (UAVs), which includes the identification of the target and calculation of its position. Aerial remote sensing images have different shooting angles and methods compared with ordinary pictures or images, which makes remote-sensing images play an irreplaceable role in some areas. In this study, a new target detection and recognition method in remote-sensing images is proposed based on deep convolution neural network (CNN) for the provision of multilevel information of images in combination with a region proposal network used to generate multiangle regions-of-interest. The proposed method generated results that were much more accurate and precise than those obtained with traditional ways. This demonstrated that the model proposed herein displays tremendous applicability potential in remote-sensing image recognition.",,"5 pages, 3 figures","@article{shan2019an,
  title={An Efficient Target Detection and Recognition Method in Aerial Remote-sensing Images Based on Multiangle Regions-of-Interest},
  author={Guangcun Shan and Hongyu Wang and Wei Liang and Congcong Liu and Qizi Ma and Quan Quan},
  journal={arXiv preprint arXiv:1907.09320v2},
  year={2019},
  url={http://arxiv.org/abs/1907.09320v2}
}","Guangcun Shan, Hongyu Wang, Wei Liang, Congcong Liu, Qizi Ma, Quan Quan",OD
Method,Robotics,Computer Vision; eess.SY,2019-08-18,8,2019,,Long-Duration Fully Autonomous Operation of Rotorcraft Unmanned Aerial Systems for Remote-Sensing Data Acquisition,,http://arxiv.org/abs/1908.06381v1,"Recent applications of unmanned aerial systems (UAS) to precision agriculture have shown increased ease and efficiency in data collection at precise remote locations. However, further enhancement of the field requires operation over long periods of time, e.g. days or weeks. This has so far been impractical due to the limited flight times of such platforms and the requirement of humans in the loop for operation. To overcome these limitations, we propose a fully autonomous rotorcraft UAS that is capable of performing repeated flights for long-term observation missions without any human intervention. We address two key technologies that are critical for such a system: full platform autonomy to enable mission execution independently from human operators and the ability of vision-based precision landing on a recharging station for automated energy replenishment. High-level autonomous decision making is implemented as a hierarchy of master and slave state machines. Vision-based precision landing is enabled by estimating the landing pad's pose using a bundle of AprilTag fiducials configured for detection from a wide range of altitudes. We provide an extensive evaluation of the landing pad pose estimation accuracy as a function of the bundle's geometry. The functionality of the complete system is demonstrated through two indoor experiments with a duration of 11 and 10.6 hours, and one outdoor experiment with a duration of 4 hours. The UAS executed 16, 48 and 22 flights respectively during these experiments. In the outdoor experiment, the ratio between flying to collect data and charging was 1 to 10, which is similar to past work in this domain. All flights were fully autonomous with no human in the loop. To our best knowledge this is the first research publication about the long-term outdoor operation of a quadrotor system with no human interaction.",,"38 pages, 28 figures","@article{malyuta2019longduration,
  title={Long-Duration Fully Autonomous Operation of Rotorcraft Unmanned Aerial Systems for Remote-Sensing Data Acquisition},
  author={Danylo Malyuta and Christian Brommer and Daniel Hentzen and Thomas Stastny and Roland Siegwart and Roland Brockers},
  journal={arXiv preprint arXiv:1908.06381v1},
  year={2019},
  url={http://arxiv.org/abs/1908.06381v1}
}","Danylo Malyuta, Christian Brommer, Daniel Hentzen, Thomas Stastny, Roland Siegwart, Roland Brockers",
Method,Image and Video Processing,,2019-10-09,10,2019,,Comparative study of panel and panelless-based reflectance conversion techniques for agricultural remote sensing,,http://arxiv.org/abs/1910.03734v1,"Small unmanned aircraft systems (sUAS) have allowed for thousands of aerial images to be captured at a moments notice. The simplicity and relative low cost of flying a sUAS has provided remote sensing practitioners, both commercial and academic, with a viable alternative to traditional remote sensing platforms (airplanes and satellites). This paper is an expanded follow-up study to an initial work. Three radiance-to-reflectance conversion methods were tested to determine the optimal technique to use for converting raw digital count imagery to reflectance maps. The first two methods utilized in-scene reflectance conversion panels along with the empirical line method (ELM), while the final method used an upward looking sensor that recorded the band-effective spectral downwelling irradiance. The methods employed were 2-Point ELM, 1-point ELM, and At-altitude Radiance Ratio (AARR). The average signed reflectance factor errors produced by these methods on real sUAS imagery were: -0.005, -0.0028, and -0.0244 respectively. These errors were produced across four altitudes (150, 225, 300 and 375ft), six targets (grass, asphalt, concrete, blue felt, green felt and red felt), five spectral bands (blue, green, red, red edge and near infrared), and three weather conditions (cloudy, partly cloudy and sunny). Finally, data was simulated using the MODTRAN code to generate downwelling irradiance and sensor reaching radiance to compute the theoretical results of the AARR technique. A multitude of variables were varied for these simulations (atmosphere, time, day, target, sensor height, and visibility), which resulted in an overall theoretically achievable signed reflectance factor error of 0.0023.",,,"@article{mamaghani2019comparative,
  title={Comparative study of panel and panelless-based reflectance conversion techniques for agricultural remote sensing},
  author={Baabak Mamaghani and Carl Salvaggio},
  journal={arXiv preprint arXiv:1910.03734v1},
  year={2019},
  url={http://arxiv.org/abs/1910.03734v1}
}","Baabak Mamaghani, Carl Salvaggio",
Method,Computer Vision,Multimedia,2019-10-11,10,2019,,An Automatic Digital Terrain Generation Technique for Terrestrial Sensing and Virtual Reality Applications,,http://arxiv.org/abs/1910.04944v1,"The identification and modeling of the terrain from point cloud data is an important component of Terrestrial Remote Sensing (TRS) applications. The main focus in terrain modeling is capturing details of complex geological features of landforms. Traditional terrain modeling approaches rely on the user to exert control over terrain features. However, relying on the user input to manually develop the digital terrain becomes intractable when considering the amount of data generated by new remote sensing systems capable of producing massive aerial and ground-based point clouds from scanned environments. This article provides a novel terrain modeling technique capable of automatically generating accurate and physically realistic Digital Terrain Models (DTM) from a variety of point cloud data. The proposed method runs efficiently on large-scale point cloud data with real-time performance over large segments of terrestrial landforms. Moreover, generated digital models are designed to effectively render within a Virtual Reality (VR) environment in real time. The paper concludes with an in-depth discussion of possible research directions and outstanding technical and scientific challenges to improve the proposed approach.",,,"@article{easson2019an,
  title={An Automatic Digital Terrain Generation Technique for Terrestrial Sensing and Virtual Reality Applications},
  author={Lee Easson and Alireza Tavakkoli and Jonathan Greenberg},
  journal={arXiv preprint arXiv:1910.04944v1},
  year={2019},
  url={http://arxiv.org/abs/1910.04944v1}
}","Lee Easson, Alireza Tavakkoli, Jonathan Greenberg",3D
Method,Image and Video Processing,Computer Vision; Machine Learning,2019-10-19,10,2019,,LEt-SNE: A Hybrid Approach To Data Embedding and Visualization of Hyperspectral Imagery,,http://arxiv.org/abs/1910.08790v2,"Hyperspectral Imagery (and Remote Sensing in general) captured from UAVs or satellites are highly voluminous in nature due to the large spatial extent and wavelengths captured by them. Since analyzing these images requires a huge amount of computational time and power, various dimensionality reduction techniques have been used for feature reduction. Some popular techniques among these falter when applied to Hyperspectral Imagery due to the famed curse of dimensionality. In this paper, we propose a novel approach, LEt-SNE, which combines graph based algorithms like t-SNE and Laplacian Eigenmaps into a model parameterized by a shallow feed forward network. We introduce a new term, Compression Factor, that enables our method to combat the curse of dimensionality. The proposed algorithm is suitable for manifold visualization and sample clustering with labelled or unlabelled data. We demonstrate that our method is competitive with current state-of-the-art methods on hyperspectral remote sensing datasets in public domain.",,"Accepted, ICASSP 2020","@article{shukla2019letsne,
  title={LEt-SNE: A Hybrid Approach To Data Embedding and Visualization of Hyperspectral Imagery},
  author={Megh Shukla and Biplab Banerjee and Krishna Mohan Buddhiraju},
  journal={arXiv preprint arXiv:1910.08790v2},
  year={2019},
  url={http://arxiv.org/abs/1910.08790v2}
}","Megh Shukla, Biplab Banerjee, Krishna Mohan Buddhiraju",
Method,Computer Vision,,2020-01-27,1,2020,,Towards Open-Set Semantic Segmentation of Aerial Images,,http://arxiv.org/abs/2001.10063v1,"Classical and more recently deep computer vision methods are optimized for visible spectrum images, commonly encoded in grayscale or RGB colorspaces acquired from smartphones or cameras. A more uncommon source of images exploited in the remote sensing field are satellite and aerial images. However, the development of pattern recognition approaches for these data is relatively recent, mainly due to the limited availability of this type of images, as until recently they were used exclusively for military purposes. Access to aerial imagery, including spectral information, has been increasing mainly due to the low cost of drones, cheapening of imaging satellite launch costs, and novel public datasets. Usually remote sensing applications employ computer vision techniques strictly modeled for classification tasks in closed set scenarios. However, real-world tasks rarely fit into closed set contexts, frequently presenting previously unknown classes, characterizing them as open set scenarios. Focusing on this problem, this is the first paper to study and develop semantic segmentation techniques for open set scenarios applied to remote sensing images. The main contributions of this paper are: 1) a discussion of related works in open set semantic segmentation, showing evidence that these techniques can be adapted for open set remote sensing tasks; 2) the development and evaluation of a novel approach for open set semantic segmentation. Our method yielded competitive results when compared to closed set methods for the same dataset.",,,"@article{silva2020towards,
  title={Towards Open-Set Semantic Segmentation of Aerial Images},
  author={Caio C. V. da Silva and Keiller Nogueira and Hugo N. Oliveira and Jefersson A. dos Santos},
  journal={arXiv preprint arXiv:2001.10063v1},
  year={2020},
  url={http://arxiv.org/abs/2001.10063v1}
}","Caio C. V. da Silva, Keiller Nogueira, Hugo N. Oliveira, Jefersson A. dos Santos",CLS;SEG
Dataset,Computer Vision,,2020-01-30,1,2020,,ERA: A Dataset and Deep Learning Benchmark for Event Recognition in Aerial Videos,,http://arxiv.org/abs/2001.11394v4,"Along with the increasing use of unmanned aerial vehicles (UAVs), large volumes of aerial videos have been produced. It is unrealistic for humans to screen such big data and understand their contents. Hence methodological research on the automatic understanding of UAV videos is of paramount importance. In this paper, we introduce a novel problem of event recognition in unconstrained aerial videos in the remote sensing community and present a large-scale, human-annotated dataset, named ERA (Event Recognition in Aerial videos), consisting of 2,864 videos each with a label from 25 different classes corresponding to an event unfolding 5 seconds. The ERA dataset is designed to have a significant intra-class variation and inter-class similarity and captures dynamic events in various circumstances and at dramatically various scales. Moreover, to offer a benchmark for this task, we extensively validate existing deep networks. We expect that the ERA dataset will facilitate further progress in automatic aerial video comprehension. The website is https://lcmou.github.io/ERA_Dataset/",,IEEE Geoscience and Remote Sensing Magazine. Project page: https://lcmou.github.io/ERA_Dataset/,"@article{mou2020era,
  title={ERA: A Dataset and Deep Learning Benchmark for Event Recognition in Aerial Videos},
  author={Lichao Mou and Yuansheng Hua and Pu Jin and Xiao Xiang Zhu},
  journal={arXiv preprint arXiv:2001.11394v4},
  year={2020},
  url={http://arxiv.org/abs/2001.11394v4}
}","Lichao Mou, Yuansheng Hua, Pu Jin, Xiao Xiang Zhu",
Method,Audio and Speech Processing,Machine Learning; cs.SD; Signal Processing,2020-02-28,2,2020,,Amateur Drones Detection: A machine learning approach utilizing the acoustic signals in the presence of strong interference,,http://arxiv.org/abs/2003.01519v1,"Owing to small size, sensing capabilities and autonomous nature, the Unmanned Air Vehicles (UAVs) have enormous applications in various areas, e.g., remote sensing, navigation, archaeology, journalism, environmental science, and agriculture. However, the unmonitored deployment of UAVs called the amateur drones (AmDr) can lead to serious security threats and risk to human life and infrastructure. Therefore, timely detection of the AmDr is essential for the protection and security of sensitive organizations, human life and other vital infrastructure. AmDrs can be detected using different techniques based on sound, video, thermal, and radio frequencies. However, the performance of these techniques is limited in sever atmospheric conditions. In this paper, we propose an efficient unsupervise machine learning approach of independent component analysis (ICA) to detect various acoustic signals i.e., sounds of bird, airplanes, thunderstorm, rain, wind and the UAVs in practical scenario. After unmixing the signals, the features like Mel Frequency Cepstral Coefficients (MFCC), the power spectral density (PSD) and the Root Mean Square Value (RMS) of the PSD are extracted by using ICA. The PSD and the RMS of PSD signals are extracted by first passing the signals from octave band filter banks. Based on the above features the signals are classified using Support Vector Machines (SVM) and K Nearest Neighbor (KNN) to detect the presence or absence of AmDr. Unique feature of the proposed technique is the detection of a single or multiple AmDrs at a time in the presence of multiple acoustic interfering signals. The proposed technique is verified through extensive simulations and it is observed that the RMS values of PSD with KNN performs better than the MFCC with KNN and SVM.",,"25 pages, 10 figures","@article{uddin2020amateur,
  title={Amateur Drones Detection: A machine learning approach utilizing the acoustic signals in the presence of strong interference},
  author={Zahoor Uddin and Muhammad Altaf and Muhammad Bilal and Lewis Nkenyereye and Ali Kashif Bashir},
  journal={arXiv preprint arXiv:2003.01519v1},
  year={2020},
  url={http://arxiv.org/abs/2003.01519v1}
}","Zahoor Uddin, Muhammad Altaf, Muhammad Bilal, Lewis Nkenyereye, Ali Kashif Bashir",
Method,Image and Video Processing,,2020-04-16,4,2020,,Calibrated Vehicle Paint Signatures for Simulating Hyperspectral Imagery,,http://arxiv.org/abs/2004.08228v1,"We investigate a procedure for rapidly adding calibrated vehicle visible-near infrared (VNIR) paint signatures to an existing hyperspectral simulator - The Digital Imaging and Remote Sensing Image Generation (DIRSIG) model - to create more diversity in simulated urban scenes. The DIRSIG model can produce synthetic hyperspectral imagery with user-specified geometry, atmospheric conditions, and ground target spectra. To render an object pixel's spectral signature, DIRSIG uses a large database of reflectance curves for the corresponding object material and a bidirectional reflectance model to introduce s due to orientation and surface structure. However, this database contains only a few spectral curves for vehicle paints and generates new paint signatures by combining these curves internally. In this paper we demonstrate a method to rapidly generate multiple paint spectra, flying a drone carrying a pushbroom hyperspectral camera to image a university parking lot. We then process the images to convert them from the digital count space to spectral reflectance without the need of calibration panels in the scene, and port the paint signatures into DIRSIG for successful integration into the newly rendered sets of synthetic VNIR hyperspectral scenes.",,CVPR PBVS 2020,"@article{mulhollan2020calibrated,
  title={Calibrated Vehicle Paint Signatures for Simulating Hyperspectral Imagery},
  author={Zachary Mulhollan and Aneesh Rangnekar and Timothy Bauch and Matthew J. Hoffman and Anthony Vodacek},
  journal={arXiv preprint arXiv:2004.08228v1},
  year={2020},
  url={http://arxiv.org/abs/2004.08228v1}
}","Zachary Mulhollan, Aneesh Rangnekar, Timothy Bauch, Matthew J. Hoffman, Anthony Vodacek",
Method,Robotics,Computer Vision; Machine Learning; Image and Video Processing,2020-04-28,4,2020,,Unmanned Aerial Systems for Wildland and Forest Fires,,http://arxiv.org/abs/2004.13883v2,"Wildfires represent an important natural risk causing economic losses, human death and important environmental damage. In recent years, we witness an increase in fire intensity and frequency. Research has been conducted towards the development of dedicated solutions for wildland and forest fire assistance and fighting. Systems were proposed for the remote detection and tracking of fires. These systems have shown improvements in the area of efficient data collection and fire characterization within small scale environments. However, wildfires cover large areas making some of the proposed ground-based systems unsuitable for optimal coverage. To tackle this limitation, Unmanned Aerial Systems (UAS) were proposed. UAS have proven to be useful due to their maneuverability, allowing for the implementation of remote sensing, allocation strategies and task planning. They can provide a low-cost alternative for the prevention, detection and real-time support of firefighting. In this paper we review previous work related to the use of UAS in wildfires. Onboard sensor instruments, fire perception algorithms and coordination strategies are considered. In addition, we present some of the recent frameworks proposing the use of both aerial vehicles and Unmanned Ground Vehicles (UV) for a more efficient wildland firefighting strategy at a larger scale.",,A recent published version of this paper is available at: https://doi.org/10.3390/drones5010015,"@article{akhloufi2020unmanned,
  title={Unmanned Aerial Systems for Wildland and Forest Fires},
  author={Moulay A. Akhloufi and Nicolas A. Castro and Andy Couturier},
  journal={arXiv preprint arXiv:2004.13883v2},
  year={2020},
  url={http://arxiv.org/abs/2004.13883v2}
}","Moulay A. Akhloufi, Nicolas A. Castro, Andy Couturier",
Method,Image and Video Processing,Computer Vision; Machine Learning,2020-04-29,4,2020,,UAV and Machine Learning Based Refinement of a Satellite-Driven Vegetation Index for Precision Agriculture,,http://arxiv.org/abs/2004.14421v1,"Precision agriculture is considered to be a fundamental approach in pursuing a low-input, high-efficiency, and sustainable kind of agriculture when performing site-specific management practices. To achieve this objective, a reliable and updated description of the local status of crops is required. Remote sensing, and in particular satellite-based imagery, proved to be a valuable tool in crop mapping, monitoring, and diseases assessment. However, freely available satellite imagery with low or moderate resolutions showed some limits in specific agricultural applications, e.g., where crops are grown by rows. Indeed, in this framework, the satellite's output could be biased by intra-row covering, giving inaccurate information about crop status. This paper presents a novel satellite imagery refinement framework, based on a deep learning technique which exploits information properly derived from high resolution images acquired by unmanned aerial vehicle (UAV) airborne multispectral sensors. To train the convolutional neural network, only a single UAV-driven dataset is required, making the proposed approach simple and cost-effective. A vineyard in Serralunga d'Alba (Northern Italy) was chosen as a case study for validation purposes. Refined satellite-driven normalized difference vegetation index (NDVI) maps, acquired in four different periods during the vine growing season, were shown to better describe crop status with respect to raw datasets by correlation analysis and ANOVA. In addition, using a K-means based classifier, 3-class vineyard vigor maps were profitably derived from the NDVI maps, which are a valuable tool for growers.",,,"@article{mazzia2020uav,
  title={UAV and Machine Learning Based Refinement of a Satellite-Driven Vegetation Index for Precision Agriculture},
  author={Vittorio Mazzia and Lorenzo Comba and Aleem Khaliq and Marcello Chiaberge and Paolo Gay},
  journal={arXiv preprint arXiv:2004.14421v1},
  year={2020},
  url={http://arxiv.org/abs/2004.14421v1}
}","Vittorio Mazzia, Lorenzo Comba, Aleem Khaliq, Marcello Chiaberge, Paolo Gay",
